"csquares","TBB_SurfSAR","OT_SurfSAR","TD_SurfSAR","Seine_SurfSAR"
"1500:466:114:3",NA,0.319453164607095,NA,NA
"1500:466:114:4",NA,0.280442315488114,NA,NA
"1500:466:215:3",NA,0.497091001918505,NA,NA
"1500:466:215:4",0.024325224067044,1.07307297007211,NA,NA
"1500:466:216:3",0.034958939880581,1.70920934561906,NA,NA
"1500:466:216:4",NA,2.54312148956624,NA,NA
"1500:466:217:3",0.245492611225844,1.60997076984772,NA,NA
"1500:466:217:4",0.201476249381194,1.26011637990343,NA,NA
"1500:466:218:3",0.015575711533402,0.079796122833669,NA,NA
"1500:466:218:4",NA,0.09971821468908,NA,NA
"1500:466:219:3",0.016683803235678,NA,NA,NA
"1500:466:219:4",0.053035070146058,NA,NA,NA
"1500:467:110:3",0.139814553065042,0.356947025875758,NA,NA
"1500:467:110:4",0.253965192016133,0.588211300428799,NA,NA
"1500:467:111:3",0.222695587232594,0.752274564538812,NA,NA
"1500:467:111:4",0.608065748372989,1.8113435432432,NA,NA
"1500:467:112:3",0.305273228609177,0.605391317502592,NA,NA
"1500:467:112:4",0.113487062048136,0.78418137923808,NA,NA
"1500:467:113:3",NA,0.855259336373657,NA,0.314384814968502
"1500:467:113:4",NA,1.10459359782394,NA,NA
"1500:467:114:3",NA,1.18724963046779,NA,NA
"1500:467:114:4",NA,3.10254300339371,NA,NA
"1500:467:215:3",NA,2.80970472647796,NA,NA
"1500:467:215:4",NA,4.0532523006001,NA,NA
"1500:467:216:3",NA,3.43313290054137,NA,NA
"1500:467:216:4",NA,4.14683122482334,NA,NA
"1500:467:217:3",NA,4.12464192770368,NA,NA
"1500:467:217:4",NA,3.43137971702704,NA,NA
"1500:467:218:3",NA,1.43139448428569,NA,NA
"1500:467:218:4",NA,0.020367966662457,NA,NA
"1500:467:219:3",NA,NA,NA,NA
"1500:467:219:4",NA,0.02550678843395,NA,NA
"7500:361:219:2",NA,NA,0.026291162759424,NA
"7500:361:219:1",NA,NA,0.021883973626341,NA
"7500:361:218:2",NA,NA,0.010941986813171,NA
"7500:361:218:1",NA,NA,0.018236644688618,NA
"7500:361:217:2",NA,NA,NA,NA
"7500:361:217:1",NA,NA,NA,NA
"7500:361:216:2",NA,NA,NA,NA
"7500:361:216:1",NA,NA,NA,NA
"7500:361:215:2",NA,NA,NA,NA
"7500:361:215:1",NA,NA,NA,NA
"7500:361:114:2",NA,NA,NA,NA
"7500:361:114:1",NA,NA,NA,NA
"7500:361:113:2",NA,0.29264667727198,NA,NA
"7500:361:113:1",NA,NA,0.001003015457874,NA
"7500:361:112:2",NA,0.227997781868175,NA,NA
"7500:361:112:1",NA,NA,0.010941986813171,NA
"7500:361:111:2",NA,NA,NA,NA
"7500:361:111:1",NA,NA,NA,NA
"7500:361:110:2",NA,NA,NA,NA
"7500:361:110:1",NA,NA,NA,NA
"7500:360:219:2",NA,NA,NA,NA
"7500:360:219:1",NA,NA,NA,NA
"7500:360:218:2",NA,NA,NA,NA
"7500:360:218:1",NA,NA,NA,NA
"7500:360:217:2",NA,0.093891777036533,NA,NA
"7500:360:217:1",NA,NA,NA,NA
"7500:360:216:2",NA,NA,NA,NA
"7500:360:216:1",NA,NA,NA,NA
"7500:360:215:2",NA,NA,NA,NA
"7500:360:215:1",NA,NA,NA,NA
"7500:360:114:2",NA,NA,NA,NA
"7500:360:114:1",NA,NA,NA,NA
"7500:360:113:2",NA,NA,NA,NA
"7500:360:113:1",NA,NA,NA,NA
"7500:360:112:2",NA,NA,NA,NA
"7500:360:112:1",NA,NA,NA,NA
"7500:360:111:2",NA,NA,NA,NA
"7500:360:111:1",NA,NA,NA,NA
"7500:360:110:2",NA,NA,NA,NA
"7500:360:110:1",NA,NA,NA,NA
"1500:360:110:1",NA,NA,NA,NA
"1500:360:110:2",NA,NA,NA,NA
"1500:360:111:1",NA,0.058126778661079,NA,NA
"1500:360:111:2",NA,NA,NA,NA
"1500:360:112:1",NA,NA,NA,NA
"1500:360:112:2",NA,NA,NA,NA
"1500:360:113:1",NA,NA,NA,NA
"1500:360:113:2",NA,0.0115383674473,NA,NA
"1500:360:114:1",NA,NA,NA,NA
"1500:360:114:2",NA,0.091259752480631,NA,NA
"1500:360:215:1",NA,NA,NA,NA
"1500:360:215:2",NA,0.095251955057097,NA,NA
"1500:360:216:1",NA,NA,NA,NA
"1500:360:216:2",NA,0.034008100188466,NA,NA
"1500:360:217:1",NA,NA,NA,NA
"1500:360:217:2",NA,NA,NA,NA
"1500:360:218:1",NA,NA,NA,NA
"1500:360:218:2",NA,NA,NA,NA
"1500:360:219:1",NA,NA,NA,NA
"1500:360:219:2",NA,NA,NA,NA
"1500:361:110:1",NA,NA,NA,NA
"1500:361:110:2",NA,NA,NA,NA
"1500:361:111:1",NA,NA,NA,NA
"1500:361:111:2",NA,NA,NA,NA
"1500:361:112:1",NA,NA,NA,NA
"1500:361:112:2",NA,NA,NA,NA
"1500:361:113:1",NA,NA,NA,NA
"1500:361:113:2",NA,NA,NA,NA
"1500:361:114:1",NA,NA,NA,NA
"1500:361:114:2",NA,0.083479866920996,NA,NA
"1500:361:215:1",NA,NA,NA,NA
"1500:361:215:2",NA,NA,NA,NA
"1500:361:216:1",NA,0.123659355450658,NA,NA
"1500:361:216:2",NA,0.063886997270881,NA,NA
"1500:361:217:1",NA,4.09526684711878,NA,NA
"1500:361:217:2",NA,5.29818988030893,NA,NA
"1500:361:218:1",NA,0.267772283480036,NA,NA
"1500:361:218:2",NA,NA,NA,NA
"1500:361:219:1",NA,NA,NA,NA
"1500:361:219:2",NA,NA,NA,NA
"1500:362:110:1",NA,NA,NA,NA
"1500:362:110:2",NA,NA,NA,NA
"1500:362:111:1",NA,NA,NA,NA
"1500:362:111:2",NA,NA,NA,NA
"1500:362:112:1",NA,NA,NA,NA
"1500:362:112:2",NA,NA,NA,NA
"1500:362:113:1",NA,NA,NA,NA
"1500:362:113:2",NA,NA,NA,NA
"1500:362:114:1",NA,0.043374625017413,NA,NA
"1500:362:114:2",NA,NA,NA,NA
"1500:362:215:1",NA,NA,NA,NA
"1500:362:215:2",NA,NA,NA,NA
"1500:362:216:1",NA,NA,NA,NA
"1500:362:216:2",NA,NA,NA,NA
"1500:362:217:1",NA,NA,NA,NA
"1500:362:217:2",NA,NA,NA,NA
"1500:362:218:1",NA,0.145634631482001,NA,NA
"1500:362:218:2",NA,0.060096541415141,NA,NA
"1500:362:219:1",NA,0.289399328739054,NA,NA
"1500:362:219:2",NA,0.072789984320285,NA,NA
"1500:363:110:1",NA,0.58334599881684,NA,NA
"1500:363:110:2",NA,0.366449447471364,NA,NA
"1500:363:111:1",NA,1.01626149362559,NA,NA
"1500:363:111:2",NA,1.15956705631269,NA,NA
"1500:363:112:1",NA,0.47028943624601,NA,NA
"1500:363:112:2",NA,0.035751712772416,NA,NA
"1500:363:113:1",NA,0.081107084854572,NA,NA
"1500:363:113:2",NA,0.549404081345064,NA,NA
"1500:363:114:1",NA,0.363709683657312,NA,NA
"1500:363:114:2",NA,0.334286641335252,NA,NA
"1500:363:215:1",NA,0.401871370425637,NA,NA
"1500:363:215:2",NA,0.935832010940262,NA,NA
"1500:363:216:1",NA,0.486629796839999,NA,NA
"1500:363:216:2",NA,1.01354071467846,NA,NA
"1500:363:217:1",NA,0.052924219891245,NA,NA
"1500:363:217:2",NA,0.344044109991313,NA,NA
"1500:363:218:1",NA,0.403637738820543,NA,NA
"1500:363:218:2",NA,0.336917850449741,NA,NA
"1500:363:219:1",NA,0.587155649751742,NA,NA
"1500:363:219:2",NA,1.00054536040133,NA,NA
"1500:364:110:1",NA,0.08855228650409,NA,NA
"1500:364:110:2",NA,0.105848439782491,NA,NA
"1500:364:111:1",NA,0.583788002920973,NA,NA
"1500:364:111:2",NA,0.533078829711869,NA,0.076680644746854
"1500:364:112:1",NA,0.236162737286855,NA,2.07293342965662
"1500:364:112:2",NA,0.885038418658451,NA,0.153361289493708
"1500:364:113:1",NA,1.40585360691765,NA,0.460083868481124
"1500:364:113:2",NA,1.02491664877897,NA,NA
"1500:364:114:1",NA,0.852501187426337,NA,NA
"1500:364:114:2",NA,0.797614141964659,NA,NA
"1500:364:215:1",NA,0.694333378968828,NA,NA
"1500:364:215:2",0.088340427187113,0.750978633434913,NA,NA
"1500:364:216:1",0.065795811947626,0.841219395539658,NA,NA
"1500:364:216:2",0.092120533985981,0.504383085751274,NA,NA
"1500:364:217:1",0.104199806758416,0.966992129983121,NA,NA
"1500:364:217:2",0.052249615370174,0.563511845207291,NA,NA
"1500:364:218:1",0.055608176505079,0.857581121007014,NA,NA
"1500:364:218:2",NA,0.588249732234802,NA,NA
"1500:364:219:1",NA,0.102804066984051,NA,NA
"1500:364:219:2",0.038261117754148,0.170919624828992,NA,NA
"1500:465:110:1",0.040624946205871,0.411069443572878,NA,NA
"1500:465:110:2",0.115206379786024,0.049473302435978,NA,NA
"1500:465:111:1",0.057356969900527,0.383289903371787,NA,NA
"1500:465:111:2",NA,0.102354439316902,NA,NA
"1500:465:112:1",NA,0.807955881136115,NA,NA
"1500:465:112:2",0.110713862119079,0.594891243013183,NA,NA
"1500:465:113:1",0.251210029137637,0.773587311854557,NA,NA
"1500:465:113:2",NA,0.258576505011417,NA,0.076680644746854
"1500:465:114:1",0.210132487983097,0.729729598797838,NA,1.22689031594967
"1500:465:114:2",NA,4.07866399110361,NA,NA
"1500:465:215:1",NA,6.58116907697508,NA,1.38280762693493
"1500:465:215:2",0.054734369119313,14.408460311814,NA,0.076680644746854
"1500:465:216:1",0.003575679281407,16.485846530685,NA,0.076680644746854
"1500:465:216:2",0.009076724329726,15.0071311406767,NA,NA
"1500:465:217:1",NA,11.0270757750649,NA,NA
"1500:465:217:2",0.01920504179625,3.85068548345815,NA,NA
"1500:465:218:1",NA,5.49584940941663,NA,NA
"1500:465:218:2",NA,5.02083122217137,NA,NA
"1500:465:219:1",NA,2.28005030531004,NA,NA
"1500:465:219:2",NA,0.528730425381837,NA,NA
"1500:466:110:1",NA,0.916010486028441,NA,NA
"1500:466:110:2",NA,1.44867447971625,NA,NA
"1500:466:111:1",0.071056361543417,1.09472893052823,NA,NA
"1500:466:111:2",NA,1.00085664583499,NA,NA
"1500:466:112:1",NA,0.859188539902389,NA,NA
"1500:466:112:2",NA,0.49604381406717,NA,NA
"1500:466:113:1",NA,0.316564888669992,NA,NA
"1500:466:113:2",NA,NA,NA,NA
"1500:466:114:1",NA,NA,NA,NA
"1500:466:114:2",NA,NA,NA,NA
"1500:466:215:1",NA,NA,NA,NA
"1500:466:215:2",0.054454812626721,0.248583611429969,NA,NA
"1500:466:216:1",NA,NA,NA,NA
"1500:466:216:2",0.009794571316088,0.541707782632023,NA,NA
"1500:466:217:1",NA,0.644898121857609,NA,NA
"1500:466:217:2",0.322183947949844,0.948769088518994,NA,NA
"1500:466:218:1",0.057620139109799,1.37170761579446,NA,NA
"1500:466:218:2",0.019012991378288,0.125476653241836,NA,NA
"1500:466:219:1",0.183241584498136,0.124190572586431,NA,NA
"1500:466:219:2",0.264473290299688,0.161359778949816,NA,NA
"1500:467:110:1",0.388957292329647,0.073604818436849,NA,NA
"1500:467:110:2",0.643741165421998,0.165806445086494,NA,NA
"1500:467:111:1",0.391625876115669,0.092933135714185,NA,NA
"1500:467:111:2",0.520917617353874,0.531367693724352,NA,NA
"1500:467:112:1",0.577565888063946,0.641144634601334,NA,NA
"1500:467:112:2",0.060054479977332,0.194480685012052,NA,NA
"1500:467:113:1",NA,0.55136872828035,NA,NA
"1500:467:113:2",NA,1.39013629641373,NA,0.601426858238508
"1500:467:114:1",NA,1.36527537613881,NA,0.305989103314328
"1500:467:114:2",NA,2.01884291348615,NA,NA
"1500:467:215:1",NA,2.03027448084692,NA,NA
"1500:467:215:2",NA,3.24290391120838,NA,NA
"1500:467:216:1",NA,4.25501857219231,NA,NA
"1500:467:216:2",NA,3.36362527984801,NA,NA
"1500:467:217:1",NA,4.6725548279454,NA,NA
"1500:467:217:2",NA,4.61602847230306,NA,NA
"1500:467:218:1",0.053566695996083,0.784077259411963,NA,NA
"1500:467:218:2",NA,0.609411937171998,NA,NA
"1500:467:219:1",NA,0.376386232662937,NA,NA
"1500:467:219:2",NA,NA,NA,NA
"7500:361:209:4",NA,0.134270770637053,NA,NA
"7500:361:209:3",NA,NA,NA,NA
"7500:361:208:4",NA,NA,NA,NA
"7500:361:208:3",NA,NA,0.01092778609112,NA
"7500:361:207:4",NA,NA,NA,NA
"7500:361:207:3",NA,0.091702702309926,NA,NA
"7500:361:206:4",NA,NA,NA,NA
"7500:361:206:3",NA,NA,NA,NA
"7500:361:205:4",NA,NA,NA,NA
"7500:361:205:3",NA,NA,NA,NA
"7500:361:104:4",NA,NA,NA,NA
"7500:361:104:3",NA,NA,NA,NA
"7500:361:103:4",NA,0.146193599352971,0.003490820556886,NA
"7500:361:103:3",NA,NA,NA,NA
"7500:361:102:4",NA,NA,0.010472461670657,NA
"7500:361:102:3",NA,0.034292325774154,NA,NA
"7500:361:101:4",NA,NA,NA,NA
"7500:361:101:3",NA,0.094551338493494,NA,NA
"7500:361:100:4",NA,NA,NA,NA
"7500:361:100:3",NA,NA,NA,NA
"7500:360:209:4",NA,NA,NA,NA
"7500:360:209:3",NA,NA,NA,NA
"7500:360:208:4",NA,NA,NA,NA
"7500:360:208:3",NA,NA,NA,NA
"7500:360:207:4",NA,NA,NA,NA
"7500:360:207:3",NA,NA,NA,NA
"7500:360:206:4",NA,NA,NA,NA
"7500:360:206:3",NA,NA,NA,NA
"7500:360:205:4",NA,NA,NA,NA
"7500:360:205:3",NA,NA,NA,NA
"7500:360:104:4",NA,NA,NA,NA
"7500:360:104:3",NA,NA,NA,NA
"7500:360:103:4",NA,NA,NA,NA
"7500:360:103:3",NA,NA,NA,NA
"7500:360:102:4",NA,NA,NA,NA
"7500:360:102:3",NA,NA,NA,NA
"7500:360:101:4",NA,NA,NA,NA
"7500:360:101:3",NA,NA,NA,NA
"7500:360:100:4",NA,NA,NA,NA
"7500:360:100:3",NA,NA,NA,NA
"1500:360:100:3",NA,NA,NA,NA
"1500:360:100:4",NA,NA,NA,NA
"1500:360:101:3",NA,NA,NA,NA
"1500:360:101:4",NA,NA,NA,NA
"1500:360:102:3",NA,NA,NA,NA
"1500:360:102:4",NA,0.109594948100713,NA,NA
"1500:360:103:3",NA,0.091141313809344,NA,NA
"1500:360:103:4",NA,NA,NA,NA
"1500:360:104:3",NA,0.131629919949976,NA,NA
"1500:360:104:4",NA,NA,NA,NA
"1500:360:205:3",NA,NA,NA,NA
"1500:360:205:4",NA,NA,NA,NA
"1500:360:206:3",NA,NA,NA,NA
"1500:360:206:4",NA,NA,NA,NA
"1500:360:207:3",NA,NA,NA,NA
"1500:360:207:4",NA,NA,NA,NA
"1500:360:208:3",NA,NA,NA,NA
"1500:360:208:4",NA,NA,NA,NA
"1500:360:209:3",NA,NA,NA,NA
"1500:360:209:4",NA,NA,NA,NA
"1500:361:100:3",NA,0.166743050271225,NA,NA
"1500:361:100:4",NA,0.169522101109078,NA,NA
"1500:361:101:3",NA,NA,NA,NA
"1500:361:101:4",NA,NA,NA,NA
"1500:361:102:3",NA,NA,NA,NA
"1500:361:102:4",NA,NA,NA,NA
"1500:361:103:3",NA,NA,NA,NA
"1500:361:103:4",NA,0.166743050271225,NA,NA
"1500:361:104:3",NA,NA,NA,NA
"1500:361:104:4",NA,0.083371525135612,NA,NA
"1500:361:205:3",NA,0.083371525135612,NA,NA
"1500:361:205:4",NA,NA,NA,NA
"1500:361:206:3",NA,0.0565820410047,NA,NA
"1500:361:206:4",NA,0.089202004206483,NA,NA
"1500:361:207:3",NA,NA,NA,NA
"1500:361:207:4",NA,0.917602723487056,NA,NA
"1500:361:208:3",NA,3.03434984524502,NA,NA
"1500:361:208:4",NA,NA,NA,NA
"1500:361:209:3",NA,NA,NA,NA
"1500:361:209:4",NA,NA,NA,NA
"1500:362:100:3",NA,NA,NA,NA
"1500:362:100:4",NA,NA,NA,NA
"1500:362:101:3",NA,NA,NA,NA
"1500:362:101:4",NA,NA,NA,NA
"1500:362:102:3",NA,NA,NA,NA
"1500:362:102:4",NA,NA,NA,NA
"1500:362:103:3",NA,NA,NA,NA
"1500:362:103:4",NA,NA,NA,NA
"1500:362:104:3",NA,0.056990169354142,NA,NA
"1500:362:104:4",NA,0.056990169354142,NA,NA
"1500:362:205:3",NA,0.014371434011044,NA,NA
"1500:362:205:4",NA,NA,NA,NA
"1500:362:206:3",NA,NA,NA,NA
"1500:362:206:4",NA,NA,NA,NA
"1500:362:207:3",NA,NA,NA,NA
"1500:362:207:4",NA,NA,NA,NA
"1500:362:208:3",NA,0.107737499289927,NA,NA
"1500:362:208:4",NA,NA,NA,NA
"1500:362:209:3",NA,0.151823548544507,NA,NA
"1500:362:209:4",NA,0.131232411344315,NA,NA
"1500:363:100:3",NA,0.367895908796277,NA,NA
"1500:363:100:4",NA,0.505428906083172,NA,NA
"1500:363:101:3",NA,NA,NA,NA
"1500:363:101:4",NA,0.70099994978319,NA,NA
"1500:363:102:3",NA,1.61499700011894,NA,NA
"1500:363:102:4",NA,0.749386859149425,NA,NA
"1500:363:103:3",NA,0.621372003140154,NA,NA
"1500:363:103:4",NA,0.263146164202337,NA,NA
"1500:363:104:3",NA,0.793374200973838,NA,NA
"1500:363:104:4",NA,0.587192691658175,NA,NA
"1500:363:205:3",NA,0.463597984341827,NA,NA
"1500:363:205:4",NA,0.620044054781827,NA,NA
"1500:363:206:3",NA,0.560652456043515,NA,NA
"1500:363:206:4",NA,0.20323261694429,NA,NA
"1500:363:207:3",NA,0.112201357693457,NA,NA
"1500:363:207:4",NA,0.293682945043693,NA,NA
"1500:363:208:3",NA,0.794179521961064,NA,NA
"1500:363:208:4",NA,0.121235898407366,NA,NA
"1500:363:209:3",NA,0.423998724067086,NA,NA
"1500:363:209:4",NA,1.48710785306215,NA,NA
"1500:364:100:3",NA,1.04432505881224,NA,NA
"1500:364:100:4",NA,0.77448901875666,NA,NA
"1500:364:101:3",NA,1.33295245748863,NA,NA
"1500:364:101:4",NA,1.46105516619785,NA,NA
"1500:364:102:3",NA,0.63003991772255,NA,NA
"1500:364:102:4",NA,1.31679877437834,NA,NA
"1500:364:103:3",NA,2.32311255234614,NA,0.153162254246945
"1500:364:103:4",0.028750305679942,1.45433398766699,NA,NA
"1500:364:104:3",NA,1.31188570429448,NA,NA
"1500:364:104:4",NA,1.01884975317199,NA,NA
"1500:364:205:3",0.039453500919286,1.01086625075334,NA,NA
"1500:364:205:4",0.108124198559563,0.941291717237521,NA,NA
"1500:364:206:3",0.305585485898115,0.728828950386067,NA,NA
"1500:364:206:4",0.383055405974599,0.917708286358436,NA,NA
"1500:364:207:3",0.412002686804875,0.528461465113068,NA,NA
"1500:364:207:4",0.123638238421213,NA,NA,NA
"1500:364:208:3",NA,NA,NA,NA
"1500:364:208:4",0.028730422357702,NA,NA,NA
"1500:364:209:3",0.073842708983554,NA,NA,NA
"1500:364:209:4",0.304340386496065,NA,NA,NA
"1500:465:100:3",0.583417468376771,NA,NA,NA
"1500:465:100:4",NA,NA,NA,NA
"1500:465:101:3",0.168569254353123,NA,NA,NA
"1500:465:101:4",0.176998783149329,NA,NA,NA
"1500:465:102:3",NA,NA,NA,NA
"1500:465:102:4",0.357367675001934,NA,NA,NA
"1500:465:103:3",0.280401510979597,0.523192357963777,NA,NA
"1500:465:103:4",0.082758192609278,0.823791039404957,NA,NA
"1500:465:104:3",NA,0.98251056181557,NA,0.076581127123472
"1500:465:104:4",NA,2.26176336550029,NA,0.842392398358196
"1500:465:205:3",NA,7.47567178342318,NA,0.229743381370417
"1500:465:205:4",0.002877017568251,14.5688743001386,NA,0.076581127123472
"1500:465:206:3",NA,14.0515812330207,NA,NA
"1500:465:206:4",0.007691467959969,13.0332950511198,NA,NA
"1500:465:207:3",0.00659268682283,11.0311359005415,NA,NA
"1500:465:207:4",NA,8.13925387171423,NA,NA
"1500:465:208:3",NA,3.31228182723496,NA,NA
"1500:465:208:4",NA,0.092363086486395,NA,NA
"1500:465:209:3",NA,0.408135862256954,NA,NA
"1500:465:209:4",NA,1.30755721628841,NA,NA
"1500:466:100:3",NA,1.51752732137611,NA,NA
"1500:466:100:4",NA,1.64487996263051,NA,NA
"1500:466:101:3",NA,2.01371797650262,NA,NA
"1500:466:101:4",0.009325464030948,1.01589837484497,NA,NA
"1500:466:102:3",0.057970836046687,0.655271958048364,NA,NA
"1500:466:102:4",0.081959477469215,0.481925021347088,NA,NA
"1500:466:103:3",0.115496297877961,0.35762560371762,NA,NA
"1500:466:103:4",0.031028856146318,NA,NA,NA
"1500:466:104:3",NA,0.066306204262469,NA,NA
"1500:466:104:4",0.028750305679942,NA,NA,NA
"1500:466:205:3",NA,NA,NA,NA
"1500:466:205:4",0.050835173908766,0.159311868328981,NA,NA
"1500:466:206:3",0.085089919251723,0.038379555627883,NA,NA
"1500:466:206:4",0.035170497059101,0.163384724253215,NA,NA
"1500:466:207:3",0.022887528413212,NA,NA,NA
"1500:466:207:4",0.063721017507571,0.116686229610581,NA,NA
"1500:466:208:3",0.182888455910287,0.654637017912398,NA,0.31906974904824
"1500:466:208:4",0.142255423655515,0.251048163908049,NA,0.632638295526684
"1500:466:209:3",0.026671556797421,0.039794470121077,NA,0.31906974904824
"1500:466:209:4",0.314177722569139,NA,NA,0.313568546478444
"1500:467:100:3",0.637749673033185,0.055964682863338,NA,0.31906974904824
"1500:467:100:4",0.820420841835245,0.052855533815375,NA,2.2224858381981
"1500:467:101:3",1.06772672035906,NA,NA,0.946206842005127
"1500:467:101:4",1.15910503028617,0.255120684526407,NA,0.951708044574926
"1500:467:102:3",0.664303515207944,0.286695753894787,NA,0.605915142156325
"1500:467:102:4",0.077728813873528,0.180115239579757,NA,2.13750857481542
"1500:467:103:3",NA,0.452111599929787,NA,0.62513399801945
"1500:467:103:4",0.016303099553424,2.24226556296694,NA,0.313568546478444
"1500:467:104:3",NA,1.65313964193709,NA,0.938230280266395
"1500:467:104:4",NA,2.0332138817481,NA,NA
"1500:467:205:3",NA,2.15492571945748,NA,NA
"1500:467:205:4",NA,3.14217717025674,NA,NA
"1500:467:206:3",NA,4.06479441291048,NA,NA
"1500:467:206:4",NA,4.35038223366018,NA,NA
"1500:467:207:3",NA,6.07695479823872,NA,0.305591984739712
"1500:467:207:4",NA,4.73460120120295,NA,NA
"1500:467:208:3",NA,2.74859555107736,NA,NA
"1500:467:208:4",0.005023492278093,1.60030856987299,NA,NA
"1500:467:209:3",NA,0.389296778174091,NA,NA
"1500:467:209:4",NA,0.046583330488548,NA,NA
"7500:361:209:2",NA,1.42089807987861,NA,NA
"7500:361:209:1",NA,0.317744580959797,NA,NA
"7500:361:208:2",NA,NA,NA,NA
"7500:361:208:1",NA,NA,NA,NA
"7500:361:207:2",NA,0.015170541898651,NA,NA
"7500:361:207:1",NA,0.059785519272769,NA,NA
"7500:361:206:2",NA,NA,NA,NA
"7500:361:206:1",NA,0.043702612340164,NA,NA
"7500:361:205:2",NA,0.12189672680496,NA,NA
"7500:361:205:1",NA,0.066207789109851,0.043509006853587,NA
"7500:361:104:2",NA,0.187296910029274,0.007275753654446,NA
"7500:361:104:1",NA,NA,NA,NA
"7500:361:103:2",NA,NA,NA,NA
"7500:361:103:1",NA,NA,NA,NA
"7500:361:102:2",NA,NA,NA,NA
"7500:361:102:1",NA,NA,NA,NA
"7500:361:101:2",NA,0.034247904263083,0.010913630481669,NA
"7500:361:101:1",NA,0.032445382986078,NA,NA
"7500:361:100:2",NA,NA,NA,NA
"7500:361:100:1",NA,0.188258841847744,NA,NA
"7500:360:209:2",NA,0.030642861709074,NA,NA
"7500:360:209:1",NA,0.039803157044612,NA,NA
"7500:360:208:2",NA,NA,NA,NA
"7500:360:208:1",NA,NA,NA,NA
"7500:360:207:2",NA,NA,NA,NA
"7500:360:207:1",NA,NA,NA,NA
"7500:360:206:2",NA,NA,NA,NA
"7500:360:206:1",NA,0.084799919150365,NA,NA
"7500:360:205:2",NA,NA,NA,NA
"7500:360:205:1",NA,NA,NA,NA
"7500:360:104:2",NA,NA,NA,NA
"7500:360:104:1",NA,NA,NA,NA
"7500:360:103:2",NA,0.145130362100334,NA,NA
"7500:360:103:1",NA,NA,NA,NA
"7500:360:102:2",NA,NA,NA,NA
"7500:360:102:1",NA,0.053029388916386,NA,NA
"7500:360:101:2",NA,NA,NA,NA
"7500:360:101:1",NA,NA,NA,NA
"7500:360:100:2",NA,NA,NA,NA
"7500:360:100:1",NA,NA,NA,NA
"1500:360:100:1",NA,NA,NA,NA
"1500:360:100:2",NA,NA,NA,NA
"1500:360:101:1",NA,NA,NA,NA
"1500:360:101:2",NA,0.1486093108163,NA,NA
"1500:360:102:1",NA,NA,NA,NA
"1500:360:102:2",NA,NA,NA,NA
"1500:360:103:1",NA,NA,NA,NA
"1500:360:103:2",NA,0.010297048155871,NA,NA
"1500:360:104:1",NA,NA,NA,NA
"1500:360:104:2",NA,0.101759902980438,NA,NA
"1500:360:205:1",NA,NA,NA,NA
"1500:360:205:2",NA,NA,NA,NA
"1500:360:206:1",NA,NA,NA,NA
"1500:360:206:2",NA,NA,NA,NA
"1500:360:207:1",NA,NA,NA,NA
"1500:360:207:2",NA,NA,NA,NA
"1500:360:208:1",NA,NA,NA,NA
"1500:360:208:2",NA,NA,NA,NA
"1500:360:209:1",NA,0.096588526580936,NA,NA
"1500:360:209:2",NA,0.083263527528474,NA,NA
"1500:361:100:1",NA,0.166527055056948,NA,NA
"1500:361:100:2",NA,0.17207795689218,NA,NA
"1500:361:101:1",NA,NA,NA,NA
"1500:361:101:2",NA,NA,NA,NA
"1500:361:102:1",NA,NA,NA,NA
"1500:361:102:2",NA,NA,NA,NA
"1500:361:103:1",NA,NA,NA,NA
"1500:361:103:2",NA,NA,NA,NA
"1500:361:104:1",NA,NA,NA,NA
"1500:361:104:2",NA,NA,NA,NA
"1500:361:205:1",NA,NA,NA,NA
"1500:361:205:2",NA,NA,NA,NA
"1500:361:206:1",NA,0.181570197655921,NA,NA
"1500:361:206:2",NA,0.206726022744372,NA,NA
"1500:361:207:1",NA,NA,NA,NA
"1500:361:207:2",NA,NA,NA,NA
"1500:361:208:1",NA,0.434226288372283,NA,NA
"1500:361:208:2",NA,NA,NA,NA
"1500:361:209:1",NA,NA,NA,NA
"1500:361:209:2",NA,NA,NA,NA
"1500:362:100:1",NA,NA,NA,NA
"1500:362:100:2",NA,NA,NA,NA
"1500:362:101:1",NA,NA,NA,NA
"1500:362:101:2",NA,NA,NA,NA
"1500:362:102:1",NA,NA,NA,NA
"1500:362:102:2",NA,NA,NA,NA
"1500:362:103:1",NA,NA,NA,NA
"1500:362:103:2",NA,NA,NA,NA
"1500:362:104:1",NA,NA,NA,NA
"1500:362:104:2",NA,NA,NA,NA
"1500:362:205:1",NA,0.085745711905016,NA,NA
"1500:362:205:2",NA,NA,NA,NA
"1500:362:206:1",NA,NA,NA,NA
"1500:362:206:2",NA,NA,NA,NA
"1500:362:207:1",NA,NA,NA,NA
"1500:362:207:2",NA,NA,NA,NA
"1500:362:208:1",NA,0.267945428520248,NA,NA
"1500:362:208:2",NA,0.164086856281696,NA,NA
"1500:362:209:1",NA,NA,NA,NA
"1500:362:209:2",NA,NA,NA,NA
"1500:363:100:1",NA,NA,NA,NA
"1500:363:100:2",NA,0.465020604629463,NA,NA
"1500:363:101:1",NA,0.67343323335856,NA,NA
"1500:363:101:2",NA,0.016555078172483,NA,NA
"1500:363:102:1",NA,0.598041668085015,NA,NA
"1500:363:102:2",NA,0.082802626740161,NA,NA
"1500:363:103:1",NA,0.306619087616777,NA,NA
"1500:363:103:2",NA,0.539529415847117,NA,NA
