ID,Longitude,Latitude,M2 bedstress
31694,4.93,61.04,7.11E-03
31695,5.06,61.04,7.81E-05
31696,5.18,61.04,1.25E-05
31697,5.31,61.04,1000000
31698,5.43,61.04,1000000
31699,5.56,61.04,1000000
31700,5.68,61.04,1000000
31701,5.81,61.04,1000000
31702,5.93,61.04,1000000
31703,6.06,61.04,1000000
31704,6.18,61.04,1000000
31705,6.31,61.04,1000000
31706,6.43,61.04,1000000
31707,6.56,61.04,1000000
31708,6.68,61.04,1000000
31709,6.81,61.04,1000000
31710,6.93,61.04,1000000
31711,7.06,61.04,1000000
31712,7.18,61.04,1000000
31713,7.31,61.04,1000000
31714,7.43,61.04,1000000
31715,7.56,61.04,1000000
31716,7.68,61.04,1000000
31717,7.81,61.04,1000000
31718,7.93,61.04,1000000
31719,8.06,61.04,1000000
31720,8.18,61.04,1000000
31721,8.31,61.04,1000000
31722,8.43,61.04,1000000
31723,8.56,61.04,1000000
31724,8.68,61.04,1000000
31725,8.81,61.04,1000000
31726,8.93,61.04,1000000
31727,9.06,61.04,1000000
31728,9.18,61.04,1000000
31729,9.31,61.04,1000000
31730,9.43,61.04,1000000
31731,9.56,61.04,1000000
31732,9.68,61.04,1000000
31733,9.81,61.04,1000000
31734,9.93,61.04,1000000
31735,10.06,61.04,1000000
31736,10.18,61.04,1000000
31737,10.31,61.04,1000000
31738,10.43,61.04,1000000
31739,10.56,61.04,1000000
31740,10.68,61.04,1000000
31741,10.81,61.04,1000000
31742,10.93,61.04,1000000
31743,11.06,61.04,1000000
31744,11.18,61.04,1000000
31745,11.31,61.04,1000000
31746,11.43,61.04,1000000
31747,11.56,61.04,1000000
31748,11.68,61.04,1000000
31749,11.81,61.04,1000000
31750,11.93,61.04,1000000
31751,12.06,61.04,1000000
31752,12.18,61.04,1000000
31753,12.31,61.04,1000000
31754,12.43,61.04,1000000
31755,12.56,61.04,1000000
31756,12.68,61.04,1000000
31757,12.81,61.04,1000000
31758,12.93,61.04,1000000
31759,-12.06,61.12,1000000
31760,-11.93,61.12,1000000
31761,-11.81,61.12,1000000
31762,-11.68,61.12,1000000
31763,-11.56,61.12,1000000
31764,-11.43,61.12,1000000
31765,-11.31,61.12,1000000
31766,-11.18,61.12,1000000
31767,-11.06,61.12,1000000
31768,-10.93,61.12,1000000
31769,-10.81,61.12,1000000
31770,-10.68,61.12,1000000
31771,-10.56,61.12,1000000
31772,-10.43,61.12,1000000
31773,-10.31,61.12,1000000
31774,-10.18,61.12,1000000
31775,-10.06,61.12,1000000
31776,-9.93,61.12,1000000
31777,-9.81,61.12,1000000
31778,-9.68,61.12,1000000
31779,-9.56,61.12,1000000
31780,-9.43,61.12,1000000
31781,-9.31,61.12,1000000
31782,-9.18,61.12,1000000
31783,-9.06,61.12,1000000
31784,-8.93,61.12,1000000
31785,-8.81,61.12,1000000
31786,-8.68,61.12,1000000
31787,-8.56,61.12,1000000
31788,-8.43,61.12,1000000
31789,-8.31,61.12,1000000
31790,-8.18,61.12,1000000
31791,-8.06,61.12,1000000
31792,-7.93,61.12,1000000
31793,-7.81,61.12,1000000
31794,-7.68,61.12,1000000
31795,-7.56,61.12,1000000
31796,-7.43,61.12,1000000
31797,-7.31,61.12,1000000
31798,-7.18,61.12,1000000
31799,-7.06,61.12,1000000
31800,-6.93,61.12,1000000
31801,-6.81,61.12,1000000
31802,-6.68,61.12,0.26
31803,-6.56,61.12,0.24
31804,-6.43,61.12,0.19
31805,-6.31,61.12,0.15
31806,-6.18,61.12,0.11
31807,-6.06,61.12,0.09
31808,-5.93,61.12,0.07
31809,-5.81,61.12,0.07
31810,-5.68,61.12,0.07
31811,-5.56,61.12,0.07
31812,-5.43,61.12,0.07
31813,-5.31,61.12,0.05
31814,-5.18,61.12,0.04
31815,-5.06,61.12,0.03
31816,-4.93,61.12,0.03
31817,-4.81,61.12,0.03
31818,-4.68,61.12,0.03
31819,-4.56,61.12,0.03
31820,-4.43,61.12,0.02
31821,-4.31,61.12,0.02
31822,-4.18,61.12,0.02
31823,-4.06,61.12,0.02
31824,-3.93,61.12,0.02
31825,-3.81,61.12,0.02
31826,-3.68,61.12,0.02
31827,-3.56,61.12,0.02
31828,-3.43,61.12,0.02
31829,-3.31,61.12,0.02
31830,-3.18,61.12,0.01
31831,-3.06,61.12,0.01
31832,-2.93,61.12,0.01
31833,-2.81,61.12,0.01
31834,-2.68,61.12,0.01
31835,-2.56,61.12,0.01
31836,-2.43,61.12,0.01
31837,-2.31,61.12,0.01
31838,-2.18,61.12,0.02
31839,-2.06,61.12,0.02
31840,-1.93,61.12,0.03
31841,-1.81,61.12,0.04
31842,-1.68,61.12,0.05
31843,-1.56,61.12,0.08
31844,-1.43,61.12,0.11
31845,-1.31,61.12,0.13
31846,-1.18,61.12,0.16
31847,-1.06,61.12,0.18
31848,-0.93,61.12,0.2
31849,-0.81,61.12,0.21
31850,-0.68,61.12,0.23
31851,-0.56,61.12,0.23
31852,-0.43,61.12,0.2
31853,-0.31,61.12,0.17
31854,-0.18,61.12,0.15
31855,-0.06,61.12,0.13
31856,0.06,61.12,0.1
31857,0.18,61.12,0.09
31858,0.31,61.12,0.08
31859,0.43,61.12,0.07
31860,0.56,61.12,0.07
31861,0.68,61.12,0.06
31862,0.81,61.12,0.06
31863,0.93,61.12,0.05
31864,1.06,61.12,0.04
31865,1.18,61.12,0.04
31866,1.31,61.12,0.04
31867,1.43,61.12,0.03
31868,1.56,61.12,0.03
31869,1.68,61.12,0.03
31870,1.81,61.12,0.03
31871,1.93,61.12,0.03
31872,2.06,61.12,0.03
31873,2.18,61.12,0.02
31874,2.31,61.12,0.02
31875,2.43,61.12,0.01
31876,2.56,61.12,0.01
31877,2.68,61.12,0.01
31878,2.81,61.12,0.01
31879,2.93,61.12,9.87E-03
31880,3.06,61.12,9.38E-03
31881,3.18,61.12,9.48E-03
31882,3.31,61.12,9.61E-03
31883,3.43,61.12,9.94E-03
31884,3.56,61.12,0.01
31885,3.68,61.12,0.01
31886,3.81,61.12,0.01
31887,3.93,61.12,0.01
31888,4.06,61.12,0.01
31889,4.18,61.12,0.01
31890,4.31,61.12,0.02
31891,4.43,61.12,0.02
31892,4.56,61.12,0.1
31893,4.68,61.12,0.16
31894,4.81,61.12,0.06
31895,4.93,61.12,9.58E-03
31896,5.06,61.12,5.52E-05
31897,5.18,61.12,1000000
31898,5.31,61.12,1000000
31899,5.43,61.12,1000000
31900,5.56,61.12,1000000
31901,5.68,61.12,1000000
31902,5.81,61.12,1000000
31903,5.93,61.12,1000000
31904,6.06,61.12,1000000
31905,6.18,61.12,1000000
31906,6.31,61.12,1000000
31907,6.43,61.12,1000000
31908,6.56,61.12,1000000
31909,6.68,61.12,1000000
31910,6.81,61.12,1000000
31911,6.93,61.12,1000000
31912,7.06,61.12,1000000
31913,7.18,61.12,1000000
31914,7.31,61.12,1000000
31915,7.43,61.12,1000000
31916,7.56,61.12,1000000
31917,7.68,61.12,1000000
31918,7.81,61.12,1000000
31919,7.93,61.12,1000000
31920,8.06,61.12,1000000
31921,8.18,61.12,1000000
31922,8.31,61.12,1000000
31923,8.43,61.12,1000000
31924,8.56,61.12,1000000
31925,8.68,61.12,1000000
31926,8.81,61.12,1000000
31927,8.93,61.12,1000000
31928,9.06,61.12,1000000
31929,9.18,61.12,1000000
31930,9.31,61.12,1000000
31931,9.43,61.12,1000000
31932,9.56,61.12,1000000
31933,9.68,61.12,1000000
31934,9.81,61.12,1000000
31935,9.93,61.12,1000000
31936,10.06,61.12,1000000
31937,10.18,61.12,1000000
31938,10.31,61.12,1000000
31939,10.43,61.12,1000000
31940,10.56,61.12,1000000
31941,10.68,61.12,1000000
31942,10.81,61.12,1000000
31943,10.93,61.12,1000000
31944,11.06,61.12,1000000
31945,11.18,61.12,1000000
31946,11.31,61.12,1000000
31947,11.43,61.12,1000000
31948,11.56,61.12,1000000
31949,11.68,61.12,1000000
31950,11.81,61.12,1000000
31951,11.93,61.12,1000000
31952,12.06,61.12,1000000
31953,12.18,61.12,1000000
31954,12.31,61.12,1000000
31955,12.43,61.12,1000000
31956,12.56,61.12,1000000
31957,12.68,61.12,1000000
31958,12.81,61.12,1000000
31959,12.93,61.12,1000000
31960,-12.06,61.2,1000000
31961,-11.93,61.2,1000000
31962,-11.81,61.2,1000000
31963,-11.68,61.2,1000000
31964,-11.56,61.2,1000000
31965,-11.43,61.2,1000000
31966,-11.31,61.2,1000000
31967,-11.18,61.2,1000000
31968,-11.06,61.2,1000000
31969,-10.93,61.2,1000000
31970,-10.81,61.2,1000000
31971,-10.68,61.2,1000000
31972,-10.56,61.2,1000000
31973,-10.43,61.2,1000000
31974,-10.31,61.2,1000000
31975,-10.18,61.2,1000000
31976,-10.06,61.2,1000000
31977,-9.93,61.2,1000000
31978,-9.81,61.2,1000000
31979,-9.68,61.2,1000000
31980,-9.56,61.2,1000000
31981,-9.43,61.2,1000000
31982,-9.31,61.2,1000000
31983,-9.18,61.2,1000000
31984,-9.06,61.2,1000000
31985,-8.93,61.2,1000000
31986,-8.81,61.2,1000000
31987,-8.68,61.2,1000000
31988,-8.56,61.2,1000000
31989,-8.43,61.2,1000000
31990,-8.31,61.2,1000000
31991,-8.18,61.2,1000000
31992,-8.06,61.2,1000000
31993,-7.93,61.2,1000000
31994,-7.81,61.2,1000000
31995,-7.68,61.2,1000000
31996,-7.56,61.2,1000000
31997,-7.43,61.2,1000000
31998,-7.31,61.2,1000000
31999,-7.18,61.2,1000000
32000,-7.06,61.2,1000000
32001,-6.93,61.2,1000000
32002,-6.81,61.2,1000000
32003,-6.68,61.2,1000000
32004,-6.56,61.2,0.19
32005,-6.43,61.2,0.14
32006,-6.31,61.2,0.11
32007,-6.18,61.2,0.08
32008,-6.06,61.2,0.07
32009,-5.93,61.2,0.06
32010,-5.81,61.2,0.07
32011,-5.68,61.2,0.07
32012,-5.56,61.2,0.07
32013,-5.43,61.2,0.06
32014,-5.31,61.2,0.04
32015,-5.18,61.2,0.04
32016,-5.06,61.2,0.04
32017,-4.93,61.2,0.03
32018,-4.81,61.2,0.03
32019,-4.68,61.2,0.03
32020,-4.56,61.2,0.03
32021,-4.43,61.2,0.02
32022,-4.31,61.2,0.02
32023,-4.18,61.2,0.02
32024,-4.06,61.2,0.02
32025,-3.93,61.2,0.02
32026,-3.81,61.2,0.02
32027,-3.68,61.2,0.02
32028,-3.56,61.2,0.02
32029,-3.43,61.2,0.02
32030,-3.31,61.2,0.01
32031,-3.18,61.2,0.01
32032,-3.06,61.2,0.01
32033,-2.93,61.2,0.01
32034,-2.81,61.2,0.01
32035,-2.68,61.2,0.01
32036,-2.56,61.2,0.01
32037,-2.43,61.2,0.01
32038,-2.31,61.2,0.01
32039,-2.18,61.2,0.01
32040,-2.06,61.2,0.02
32041,-1.93,61.2,0.02
32042,-1.81,61.2,0.03
32043,-1.68,61.2,0.04
32044,-1.56,61.2,0.06
32045,-1.43,61.2,0.09
32046,-1.31,61.2,0.12
32047,-1.18,61.2,0.14
32048,-1.06,61.2,0.15
32049,-0.93,61.2,0.16
32050,-0.81,61.2,0.17
32051,-0.68,61.2,0.18
32052,-0.56,61.2,0.18
32053,-0.43,61.2,0.17
32054,-0.31,61.2,0.14
32055,-0.18,61.2,0.13
32056,-0.06,61.2,0.11
32057,0.06,61.2,0.1
32058,0.18,61.2,0.08
32059,0.31,61.2,0.07
32060,0.43,61.2,0.07
32061,0.56,61.2,0.06
32062,0.68,61.2,0.05
32063,0.81,61.2,0.05
32064,0.93,61.2,0.04
32065,1.06,61.2,0.04
32066,1.18,61.2,0.04
32067,1.31,61.2,0.03
32068,1.43,61.2,0.03
32069,1.56,61.2,0.03
32070,1.68,61.2,0.03
32071,1.81,61.2,0.02
32072,1.93,61.2,0.02
32073,2.06,61.2,0.02
32074,2.18,61.2,0.02
32075,2.31,61.2,0.01
32076,2.43,61.2,0.01
32077,2.56,61.2,0.01
32078,2.68,61.2,8.57E-03
32079,2.81,61.2,7.92E-03
32080,2.93,61.2,7.97E-03
32081,3.06,61.2,8.08E-03
32082,3.18,61.2,8.27E-03
32083,3.31,61.2,8.59E-03
32084,3.43,61.2,9.03E-03
32085,3.56,61.2,9.60E-03
32086,3.68,61.2,0.01
32087,3.81,61.2,0.01
32088,3.93,61.2,0.01
32089,4.06,61.2,0.01
32090,4.18,61.2,0.01
32091,4.31,61.2,0.02
32092,4.43,61.2,0.03
32093,4.56,61.2,0.07
32094,4.68,61.2,0.06
32095,4.81,61.2,0.03
32096,4.93,61.2,0.01
32097,5.06,61.2,1000000
32098,5.18,61.2,1000000
32099,5.31,61.2,1000000
32100,5.43,61.2,1000000
32101,5.56,61.2,1000000
32102,5.68,61.2,1000000
32103,5.81,61.2,1000000
32104,5.93,61.2,1000000
32105,6.06,61.2,1000000
32106,6.18,61.2,1000000
32107,6.31,61.2,1000000
32108,6.43,61.2,1000000
32109,6.56,61.2,1000000
32110,6.68,61.2,1000000
32111,6.81,61.2,1000000
32112,6.93,61.2,1000000
32113,7.06,61.2,1000000
32114,7.18,61.2,1000000
32115,7.31,61.2,1000000
32116,7.43,61.2,1000000
32117,7.56,61.2,1000000
32118,7.68,61.2,1000000
32119,7.81,61.2,1000000
32120,7.93,61.2,1000000
32121,8.06,61.2,1000000
32122,8.18,61.2,1000000
32123,8.31,61.2,1000000
32124,8.43,61.2,1000000
32125,8.56,61.2,1000000
32126,8.68,61.2,1000000
32127,8.81,61.2,1000000
32128,8.93,61.2,1000000
32129,9.06,61.2,1000000
32130,9.18,61.2,1000000
32131,9.31,61.2,1000000
32132,9.43,61.2,1000000
32133,9.56,61.2,1000000
32134,9.68,61.2,1000000
32135,9.81,61.2,1000000
32136,9.93,61.2,1000000
32137,10.06,61.2,1000000
32138,10.18,61.2,1000000
32139,10.31,61.2,1000000
32140,10.43,61.2,1000000
32141,10.56,61.2,1000000
32142,10.68,61.2,1000000
32143,10.81,61.2,1000000
32144,10.93,61.2,1000000
32145,11.06,61.2,1000000
32146,11.18,61.2,1000000
32147,11.31,61.2,1000000
32148,11.43,61.2,1000000
32149,11.56,61.2,1000000
32150,11.68,61.2,1000000
32151,11.81,61.2,1000000
32152,11.93,61.2,1000000
32153,12.06,61.2,1000000
32154,12.18,61.2,1000000
32155,12.31,61.2,1000000
32156,12.43,61.2,1000000
32157,12.56,61.2,1000000
32158,12.68,61.2,1000000
32159,12.81,61.2,1000000
32160,12.93,61.2,1000000
32161,-12.06,61.29,1000000
32162,-11.93,61.29,1000000
32163,-11.81,61.29,1000000
32164,-11.68,61.29,1000000
32165,-11.56,61.29,1000000
32166,-11.43,61.29,1000000
32167,-11.31,61.29,1000000
32168,-11.18,61.29,1000000
32169,-11.06,61.29,1000000
32170,-10.93,61.29,1000000
32171,-10.81,61.29,1000000
32172,-10.68,61.29,1000000
32173,-10.56,61.29,1000000
32174,-10.43,61.29,1000000
32175,-10.31,61.29,1000000
32176,-10.18,61.29,1000000
32177,-10.06,61.29,1000000
32178,-9.93,61.29,1000000
32179,-9.81,61.29,1000000
32180,-9.68,61.29,1000000
32181,-9.56,61.29,1000000
32182,-9.43,61.29,1000000
32183,-9.31,61.29,1000000
32184,-9.18,61.29,1000000
32185,-9.06,61.29,1000000
32186,-8.93,61.29,1000000
32187,-8.81,61.29,1000000
32188,-8.68,61.29,1000000
32189,-8.56,61.29,1000000
32190,-8.43,61.29,1000000
32191,-8.31,61.29,1000000
32192,-8.18,61.29,1000000
32193,-8.06,61.29,1000000
32194,-7.93,61.29,1000000
32195,-7.81,61.29,1000000
32196,-7.68,61.29,1000000
32197,-7.56,61.29,1000000
32198,-7.43,61.29,1000000
32199,-7.31,61.29,1000000
32200,-7.18,61.29,1000000
32201,-7.06,61.29,1000000
32202,-6.93,61.29,1000000
32203,-6.81,61.29,1000000
32204,-6.68,61.29,1000000
32205,-6.56,61.29,1000000
32206,-6.43,61.29,0.1
32207,-6.31,61.29,0.07
32208,-6.18,61.29,0.06
32209,-6.06,61.29,0.06
32210,-5.93,61.29,0.07
32211,-5.81,61.29,0.07
32212,-5.68,61.29,0.06
32213,-5.56,61.29,0.06
32214,-5.43,61.29,0.05
32215,-5.31,61.29,0.05
32216,-5.18,61.29,0.04
32217,-5.06,61.29,0.03
32218,-4.93,61.29,0.03
32219,-4.81,61.29,0.03
32220,-4.68,61.29,0.03
32221,-4.56,61.29,0.02
32222,-4.43,61.29,0.02
32223,-4.31,61.29,0.02
32224,-4.18,61.29,0.02
32225,-4.06,61.29,0.02
32226,-3.93,61.29,0.02
32227,-3.81,61.29,0.02
32228,-3.68,61.29,0.02
32229,-3.56,61.29,0.01
32230,-3.43,61.29,0.01
32231,-3.31,61.29,0.01
32232,-3.18,61.29,0.01
32233,-3.06,61.29,0.01
32234,-2.93,61.29,0.01
32235,-2.81,61.29,0.01
32236,-2.68,61.29,0.01
32237,-2.56,61.29,0.01
32238,-2.43,61.29,0.01
32239,-2.31,61.29,0.01
32240,-2.18,61.29,0.01
32241,-2.06,61.29,0.02
32242,-1.93,61.29,0.02
32243,-1.81,61.29,0.02
32244,-1.68,61.29,0.03
32245,-1.56,61.29,0.04
32246,-1.43,61.29,0.06
32247,-1.31,61.29,0.1
32248,-1.18,61.29,0.13
32249,-1.06,61.29,0.14
32250,-0.93,61.29,0.14
32251,-0.81,61.29,0.14
32252,-0.68,61.29,0.15
32253,-0.56,61.29,0.15
32254,-0.43,61.29,0.14
32255,-0.31,61.29,0.13
32256,-0.18,61.29,0.11
32257,-0.06,61.29,0.1
32258,0.06,61.29,0.09
32259,0.18,61.29,0.08
32260,0.31,61.29,0.07
32261,0.43,61.29,0.07
32262,0.56,61.29,0.06
32263,0.68,61.29,0.05
32264,0.81,61.29,0.04
32265,0.93,61.29,0.04
32266,1.06,61.29,0.04
32267,1.18,61.29,0.03
32268,1.31,61.29,0.03
32269,1.43,61.29,0.03
32270,1.56,61.29,0.03
32271,1.68,61.29,0.02
32272,1.81,61.29,0.02
32273,1.93,61.29,0.02
32274,2.06,61.29,0.01
32275,2.18,61.29,0.01
32276,2.31,61.29,0.01
32277,2.43,61.29,8.55E-03
32278,2.56,61.29,7.69E-03
32279,2.68,61.29,7.11E-03
32280,2.81,61.29,6.76E-03
32281,2.93,61.29,6.75E-03
32282,3.06,61.29,7.10E-03
32283,3.18,61.29,7.43E-03
32284,3.31,61.29,7.80E-03
32285,3.43,61.29,8.23E-03
32286,3.56,61.29,8.75E-03
32287,3.68,61.29,9.32E-03
32288,3.81,61.29,0.01
32289,3.93,61.29,0.01
32290,4.06,61.29,0.01
32291,4.18,61.29,0.01
32292,4.31,61.29,0.01
32293,4.43,61.29,0.03
32294,4.56,61.29,0.03
32295,4.68,61.29,0.01
32296,4.81,61.29,0.01
32297,4.93,61.29,9.48E-03
32298,5.06,61.29,1000000
32299,5.18,61.29,1000000
32300,5.31,61.29,1000000
32301,5.43,61.29,1000000
32302,5.56,61.29,1000000
32303,5.68,61.29,1000000
32304,5.81,61.29,1000000
32305,5.93,61.29,1000000
32306,6.06,61.29,1000000
32307,6.18,61.29,1000000
32308,6.31,61.29,1000000
32309,6.43,61.29,1000000
32310,6.56,61.29,1000000
32311,6.68,61.29,1000000
32312,6.81,61.29,1000000
32313,6.93,61.29,1000000
32314,7.06,61.29,1000000
32315,7.18,61.29,1000000
32316,7.31,61.29,1000000
32317,7.43,61.29,1000000
32318,7.56,61.29,1000000
32319,7.68,61.29,1000000
32320,7.81,61.29,1000000
32321,7.93,61.29,1000000
32322,8.06,61.29,1000000
32323,8.18,61.29,1000000
32324,8.31,61.29,1000000
32325,8.43,61.29,1000000
32326,8.56,61.29,1000000
32327,8.68,61.29,1000000
32328,8.81,61.29,1000000
32329,8.93,61.29,1000000
32330,9.06,61.29,1000000
32331,9.18,61.29,1000000
32332,9.31,61.29,1000000
32333,9.43,61.29,1000000
32334,9.56,61.29,1000000
32335,9.68,61.29,1000000
32336,9.81,61.29,1000000
32337,9.93,61.29,1000000
32338,10.06,61.29,1000000
32339,10.18,61.29,1000000
32340,10.31,61.29,1000000
32341,10.43,61.29,1000000
32342,10.56,61.29,1000000
32343,10.68,61.29,1000000
32344,10.81,61.29,1000000
32345,10.93,61.29,1000000
32346,11.06,61.29,1000000
32347,11.18,61.29,1000000
32348,11.31,61.29,1000000
32349,11.43,61.29,1000000
32350,11.56,61.29,1000000
32351,11.68,61.29,1000000
32352,11.81,61.29,1000000
32353,11.93,61.29,1000000
32354,12.06,61.29,1000000
32355,12.18,61.29,1000000
32356,12.31,61.29,1000000
32357,12.43,61.29,1000000
32358,12.56,61.29,1000000
32359,12.68,61.29,1000000
32360,12.81,61.29,1000000
32361,12.93,61.29,1000000
32362,-12.06,61.37,1000000
32363,-11.93,61.37,1000000
32364,-11.81,61.37,1000000
32365,-11.68,61.37,1000000
32366,-11.56,61.37,1000000
32367,-11.43,61.37,1000000
32368,-11.31,61.37,1000000
32369,-11.18,61.37,1000000
32370,-11.06,61.37,1000000
32371,-10.93,61.37,1000000
32372,-10.81,61.37,1000000
32373,-10.68,61.37,1000000
32374,-10.56,61.37,1000000
32375,-10.43,61.37,1000000
32376,-10.31,61.37,1000000
32377,-10.18,61.37,1000000
32378,-10.06,61.37,1000000
32379,-9.93,61.37,1000000
32380,-9.81,61.37,1000000
32381,-9.68,61.37,1000000
32382,-9.56,61.37,1000000
32383,-9.43,61.37,1000000
32384,-9.31,61.37,1000000
32385,-9.18,61.37,1000000
32386,-9.06,61.37,1000000
32387,-8.93,61.37,1000000
32388,-8.81,61.37,1000000
32389,-8.68,61.37,1000000
32390,-8.56,61.37,1000000
32391,-8.43,61.37,1000000
32392,-8.31,61.37,1000000
32393,-8.18,61.37,1000000
32394,-8.06,61.37,1000000
32395,-7.93,61.37,1000000
32396,-7.81,61.37,1000000
32397,-7.68,61.37,1000000
32398,-7.56,61.37,1000000
32399,-7.43,61.37,1000000
32400,-7.31,61.37,1000000
32401,-7.18,61.37,1000000
32402,-7.06,61.37,1000000
32403,-6.93,61.37,1000000
32404,-6.81,61.37,1000000
32405,-6.68,61.37,1000000
32406,-6.56,61.37,1000000
32407,-6.43,61.37,1000000
32408,-6.31,61.37,0.05
32409,-6.18,61.37,0.06
32410,-6.06,61.37,0.06
32411,-5.93,61.37,0.06
32412,-5.81,61.37,0.06
32413,-5.68,61.37,0.06
32414,-5.56,61.37,0.06
32415,-5.43,61.37,0.05
32416,-5.31,61.37,0.03
32417,-5.18,61.37,0.03
32418,-5.06,61.37,0.03
32419,-4.93,61.37,0.03
32420,-4.81,61.37,0.03
32421,-4.68,61.37,0.02
32422,-4.56,61.37,0.02
32423,-4.43,61.37,0.02
32424,-4.31,61.37,0.02
32425,-4.18,61.37,0.02
32426,-4.06,61.37,0.02
32427,-3.93,61.37,0.02
32428,-3.81,61.37,0.01
32429,-3.68,61.37,0.01
32430,-3.56,61.37,0.01
32431,-3.43,61.37,0.01
32432,-3.31,61.37,0.01
32433,-3.18,61.37,0.01
32434,-3.06,61.37,0.01
32435,-2.93,61.37,0.01
32436,-2.81,61.37,0.01
32437,-2.68,61.37,0.01
32438,-2.56,61.37,0.01
32439,-2.43,61.37,0.01
32440,-2.31,61.37,0.01
32441,-2.18,61.37,0.01
32442,-2.06,61.37,0.01
32443,-1.93,61.37,0.01
32444,-1.81,61.37,0.02
32445,-1.68,61.37,0.02
32446,-1.56,61.37,0.03
32447,-1.43,61.37,0.05
32448,-1.31,61.37,0.07
32449,-1.18,61.37,0.1
32450,-1.06,61.37,0.12
32451,-0.93,61.37,0.13
32452,-0.81,61.37,0.13
32453,-0.68,61.37,0.13
32454,-0.56,61.37,0.13
32455,-0.43,61.37,0.13
32456,-0.31,61.37,0.11
32457,-0.18,61.37,0.1
32458,-0.06,61.37,0.09
32459,0.06,61.37,0.08
32460,0.18,61.37,0.07
32461,0.31,61.37,0.07
32462,0.43,61.37,0.07
32463,0.56,61.37,0.06
32464,0.68,61.37,0.05
32465,0.81,61.37,0.04
32466,0.93,61.37,0.04
32467,1.06,61.37,0.03
32468,1.18,61.37,0.03
32469,1.31,61.37,0.03
32470,1.43,61.37,0.02
32471,1.56,61.37,0.02
32472,1.68,61.37,0.02
32473,1.81,61.37,0.02
32474,1.93,61.37,0.01
32475,2.06,61.37,0.01
32476,2.18,61.37,8.65E-03
32477,2.31,61.37,7.31E-03
32478,2.43,61.37,6.42E-03
32479,2.56,61.37,6.04E-03
32480,2.68,61.37,6.12E-03
32481,2.81,61.37,6.31E-03
32482,2.93,61.37,6.34E-03
32483,3.06,61.37,6.55E-03
32484,3.18,61.37,6.84E-03
32485,3.31,61.37,7.18E-03
32486,3.43,61.37,7.53E-03
32487,3.56,61.37,7.93E-03
32488,3.68,61.37,8.38E-03
32489,3.81,61.37,8.87E-03
32490,3.93,61.37,9.42E-03
32491,4.06,61.37,0.01
32492,4.18,61.37,0.01
32493,4.31,61.37,0.01
32494,4.43,61.37,0.01
32495,4.56,61.37,0.01
32496,4.68,61.37,0.03
32497,4.81,61.37,0.02
32498,4.93,61.37,0.01
32499,5.06,61.37,1000000
32500,5.18,61.37,1000000
32501,5.31,61.37,1000000
32502,5.43,61.37,1000000
32503,5.56,61.37,1000000
32504,5.68,61.37,1000000
32505,5.81,61.37,1000000
32506,5.93,61.37,1000000
32507,6.06,61.37,1000000
32508,6.18,61.37,1000000
32509,6.31,61.37,1000000
32510,6.43,61.37,1000000
32511,6.56,61.37,1000000
32512,6.68,61.37,1000000
32513,6.81,61.37,1000000
32514,6.93,61.37,1000000
32515,7.06,61.37,1000000
32516,7.18,61.37,1000000
32517,7.31,61.37,1000000
32518,7.43,61.37,1000000
32519,7.56,61.37,1000000
32520,7.68,61.37,1000000
32521,7.81,61.37,1000000
32522,7.93,61.37,1000000
32523,8.06,61.37,1000000
32524,8.18,61.37,1000000
32525,8.31,61.37,1000000
32526,8.43,61.37,1000000
32527,8.56,61.37,1000000
32528,8.68,61.37,1000000
32529,8.81,61.37,1000000
32530,8.93,61.37,1000000
32531,9.06,61.37,1000000
32532,9.18,61.37,1000000
32533,9.31,61.37,1000000
32534,9.43,61.37,1000000
32535,9.56,61.37,1000000
32536,9.68,61.37,1000000
32537,9.81,61.37,1000000
32538,9.93,61.37,1000000
32539,10.06,61.37,1000000
32540,10.18,61.37,1000000
32541,10.31,61.37,1000000
32542,10.43,61.37,1000000
32543,10.56,61.37,1000000
32544,10.68,61.37,1000000
32545,10.81,61.37,1000000
32546,10.93,61.37,1000000
32547,11.06,61.37,1000000
32548,11.18,61.37,1000000
32549,11.31,61.37,1000000
32550,11.43,61.37,1000000
32551,11.56,61.37,1000000
32552,11.68,61.37,1000000
32553,11.81,61.37,1000000
32554,11.93,61.37,1000000
32555,12.06,61.37,1000000
32556,12.18,61.37,1000000
32557,12.31,61.37,1000000
32558,12.43,61.37,1000000
32559,12.56,61.37,1000000
32560,12.68,61.37,1000000
32561,12.81,61.37,1000000
32562,12.93,61.37,1000000
32563,-12.06,61.45,1000000
32564,-11.93,61.45,1000000
32565,-11.81,61.45,1000000
32566,-11.68,61.45,1000000
32567,-11.56,61.45,1000000
32568,-11.43,61.45,1000000
32569,-11.31,61.45,1000000
32570,-11.18,61.45,1000000
32571,-11.06,61.45,1000000
32572,-10.93,61.45,1000000
32573,-10.81,61.45,1000000
32574,-10.68,61.45,1000000
32575,-10.56,61.45,1000000
32576,-10.43,61.45,1000000
32577,-10.31,61.45,1000000
32578,-10.18,61.45,1000000
32579,-10.06,61.45,1000000
32580,-9.93,61.45,1000000
32581,-9.81,61.45,1000000
32582,-9.68,61.45,1000000
32583,-9.56,61.45,1000000
32584,-9.43,61.45,1000000
32585,-9.31,61.45,1000000
32586,-9.18,61.45,1000000
32587,-9.06,61.45,1000000
32588,-8.93,61.45,1000000
